date,Close,High,Low,Open,Volume,Adj Close,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2000-01-03 00:00:00+00:00,116.0,116.0,111.87,112.44,10347700,63.998974727,63.998974727,61.7203905406,62.0348682612,10823694,0.0,1.0
2000-01-04 00:00:00+00:00,112.06,114.5,110.87,114.0,8227800,61.8252164474,63.1714017779,61.1686752412,62.8955441282,8606278,0.0,1.0
2000-01-05 00:00:00+00:00,116.0,119.75,112.12,112.94,12733200,63.998974727,66.0679070996,61.8583193654,62.3107259109,13318927,0.0,1.0
2000-01-06 00:00:00+00:00,114.0,118.94,113.5,118.0,7971900,62.8955441282,65.6210177071,62.6196864785,65.1024053257,8338607,0.0,1.0
2000-01-07 00:00:00+00:00,113.5,117.94,110.62,117.25,11856700,62.6196864785,65.0693024077,61.0307464163,64.6886188512,12402108,0.0,1.0
2000-01-10 00:00:00+00:00,118.0,119.37,115.37,117.25,8540500,65.1024053257,65.8582552858,63.6513940883,64.6886188512,8933363,0.0,1.0
2000-01-11 00:00:00+00:00,119.0,121.12,116.62,117.87,7873300,65.6541206251,66.8237570597,64.3410382126,65.0306823368,8235471,0.0,1.0
2000-01-12 00:00:00+00:00,119.5,122.0,118.25,119.62,6803800,65.9299782747,67.3092665232,65.2403341505,65.9961841107,7116774,0.0,1.0
2000-01-13 00:00:00+00:00,118.25,121.0,115.75,119.94,8489700,65.2403341505,66.7575512238,63.8610459021,66.1727330065,8880226,0.0,1.0
2000-01-14 00:00:00+00:00,119.62,123.31,117.5,120.94,10956600,65.9961841107,68.0320135653,64.826547676,66.7244483058,11460603,0.0,1.0
2000-01-18 00:00:00+00:00,115.75,119.75,115.0,119.69,7643900,63.8610459021,66.0679070996,63.4472594276,66.0348041816,7995519,0.0,1.0
2000-01-19 00:00:00+00:00,119.5,122.0,112.69,115.56,8634500,65.9299782747,67.3092665232,62.172797086,63.7562199952,9031687,0.0,1.0
2000-01-20 00:00:00+00:00,119.0,124.75,119.0,123.0,17783400,65.6541206251,68.8264835964,65.6541206251,67.8609818225,18601436,0.0,1.0
2000-01-21 00:00:00+00:00,121.5,123.0,119.94,121.87,7868700,67.0334088735,67.8609818225,66.1727330065,67.2375435343,8230660,0.0,1.0
2000-01-24 00:00:00+00:00,121.5,122.87,116.56,121.87,6499200,67.0334088735,67.7892588336,64.3079352946,67.2375435343,6798163,0.0,1.0
