date,Close,High,Low,Open,Volume,Adj Close,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2000-01-03 00:00:00+00:00,88.31,94.19,87.75,94.19,1822600,66.246221002,70.6571345961,65.8261339931,70.6571345961,1822600,0.0,1.0
2000-01-04 00:00:00+00:00,82.75,87.5,82.25,87.0,1647700,62.0753571274,65.6385951498,61.7002794408,65.2635174632,1647700,0.0,1.0
2000-01-05 00:00:00+00:00,79.69,81.88,79.0,80.88,1516600,59.7798816856,61.4227219527,59.2622744781,60.6725665796,1516600,0.0,1.0
2000-01-06 00:00:00+00:00,82.25,84.5,78.63,78.63,1845100,61.7002794408,63.3881290304,58.98471699,58.98471699,1845100,0.0,1.0
2000-01-07 00:00:00+00:00,82.56,83.19,79.88,83.06,1127400,61.9328276065,62.4054254916,59.9224112065,62.307905293,1127400,0.0,1.0
2000-01-10 00:00:00+00:00,84.38,84.88,81.75,81.75,803100,63.2981103856,63.6731880722,61.3252017542,61.3252017542,803100,0.0,1.0
2000-01-11 00:00:00+00:00,84.81,86.25,84.56,85.0,808600,63.620677196,64.7009009334,63.4331383528,63.7632067169,808600,0.0,1.0
2000-01-12 00:00:00+00:00,84.38,86.0,83.38,84.13,916100,63.2981103856,64.5133620901,62.5479550125,63.1105715423,916100,0.0,1.0
2000-01-13 00:00:00+00:00,84.5,85.13,82.88,85.13,711000,63.3881290304,63.8607269154,62.1728773259,63.8607269154,711000,0.0,1.0
2000-01-14 00:00:00+00:00,85.63,86.94,85.31,85.5,607000,64.235804602,65.2185081408,63.9957548826,64.1382844035,607000,0.0,1.0
2000-01-18 00:00:00+00:00,86.88,89.13,84.75,85.0,1095700,65.1734988184,66.861348408,63.5756678737,63.7632067169,1095700,0.0,1.0
2000-01-19 00:00:00+00:00,87.56,89.38,86.75,86.88,636900,65.6836044722,67.0488872513,65.0759786199,65.1734988184,636900,0.0,1.0
2000-01-20 00:00:00+00:00,85.94,87.94,84.88,87.0,621800,64.5583714125,66.0607770772,63.7620964102,65.3546464148,621800,0.12,1.0
2000-01-21 00:00:00+00:00,85.69,86.19,84.56,86.19,542500,64.3705707044,64.7461721206,63.5217115038,64.7461721206,542500,0.0,1.0
2000-01-24 00:00:00+00:00,81.75,87.5,81.5,87.5,712900,61.4108315449,65.7302478309,61.2230308368,65.7302478309,712900,0.0,1.0
2000-01-25 00:00:00+00:00,83.88,84.19,82.38,83.0,749300,63.0108935778,63.2437664559,61.8840893293,62.3498350854,749300,0.0,1.0
